Date,Open,High,Low,Close,Adj Close,Volume,Crypto
"Apr 11, 2023","1,911.38","1,936.73","1,886.53","1,892.19","1,892.19","8,877,222,956",Ethereum (ETH)
"Apr 10, 2023","1,859.74","1,917.30","1,848.16","1,911.21","1,911.21","8,380,134,275",Ethereum (ETH)
"Apr 9, 2023","1,849.67","1,873.06","1,828.70","1,859.39","1,859.39","6,361,497,715",Ethereum (ETH)
"Apr 8, 2023","1,864.68","1,879.11","1,848.88","1,849.50","1,849.50","5,016,362,733",Ethereum (ETH)
"Apr 7, 2023","1,872.73","1,882.30","1,845.99","1,865.64","1,865.64","8,356,130,492",Ethereum (ETH)
"Apr 6, 2023","1,909.14","1,909.27","1,857.09","1,872.92","1,872.92","8,263,191,830",Ethereum (ETH)
"Apr 5, 2023","1,870.97","1,937.50","1,865.94","1,909.11","1,909.11","10,319,231,689",Ethereum (ETH)
"Apr 4, 2023","1,810.14","1,886.59","1,802.96","1,871.01","1,871.01","10,398,322,335",Ethereum (ETH)
"Apr 3, 2023","1,794.92","1,839.16","1,765.52","1,810.30","1,810.30","9,643,826,401",Ethereum (ETH)
"Apr 2, 2023","1,821.19","1,824.33","1,774.87","1,795.71","1,795.71","6,199,721,188",Ethereum (ETH)
"Apr 1, 2023","1,821.70","1,840.17","1,811.12","1,813.86","1,813.86","5,556,443,606",Ethereum (ETH)
"Mar 31, 2023","1,793.62","1,844.68","1,783.14","1,822.02","1,822.02","9,149,379,763",Ethereum (ETH)
"Mar 30, 2023","1,793.35","1,827.28","1,766.25","1,792.74","1,792.74","9,724,496,987",Ethereum (ETH)
"Mar 29, 2023","1,772.90","1,825.60","1,772.90","1,793.00","1,793.00","9,136,176,952",Ethereum (ETH)
"Mar 28, 2023","1,715.33","1,791.11","1,702.56","1,772.79","1,772.79","8,346,890,042",Ethereum (ETH)
"Mar 27, 2023","1,775.48","1,781.38","1,690.52","1,715.46","1,715.46","8,585,750,760",Ethereum (ETH)
"Mar 26, 2023","1,743.84","1,797.88","1,741.18","1,775.68","1,775.68","6,990,313,307",Ethereum (ETH)
"Mar 25, 2023","1,751.47","1,762.67","1,716.65","1,743.76","1,743.76","6,614,309,912",Ethereum (ETH)
"Mar 24, 2023","1,815.82","1,819.94","1,730.35","1,752.04","1,752.04","10,913,669,383",Ethereum (ETH)
"Mar 23, 2023","1,737.14","1,853.89","1,732.52","1,816.41","1,816.41","11,012,966,854",Ethereum (ETH)
"Mar 22, 2023","1,804.96","1,821.46","1,717.77","1,737.72","1,737.72","12,484,103,560",Ethereum (ETH)
"Mar 21, 2023","1,735.62","1,836.29","1,725.01","1,806.76","1,806.76","10,758,627,746",Ethereum (ETH)
"Mar 20, 2023","1,785.42","1,807.73","1,728.10","1,735.32","1,735.32","10,978,325,507",Ethereum (ETH)
"Mar 19, 2023","1,762.96","1,843.84","1,762.96","1,785.58","1,785.58","9,170,565,472",Ethereum (ETH)
"Mar 18, 2023","1,793.59","1,840.36","1,751.26","1,761.66","1,761.66","10,317,822,213",Ethereum (ETH)
"Mar 17, 2023","1,677.30","1,799.34","1,667.13","1,792.49","1,792.49","12,467,445,117",Ethereum (ETH)
"Mar 16, 2023","1,656.33","1,693.14","1,639.26","1,677.22","1,677.22","9,364,980,166",Ethereum (ETH)
"Mar 15, 2023","1,705.19","1,721.08","1,616.63","1,656.18","1,656.18","12,715,339,905",Ethereum (ETH)
"Mar 14, 2023","1,680.30","1,779.92","1,665.90","1,703.51","1,703.51","16,159,781,303",Ethereum (ETH)
"Mar 13, 2023","1,590.83","1,699.91","1,572.07","1,680.31","1,680.31","15,711,468,959",Ethereum (ETH)
"Mar 12, 2023","1,482.43","1,607.15","1,461.61","1,590.29","1,590.29","11,480,965,122",Ethereum (ETH)
"Mar 11, 2023","1,429.10","1,484.14","1,428.72","1,482.62","1,482.62","14,917,080,154",Ethereum (ETH)
"Mar 10, 2023","1,438.76","1,438.76","1,378.53","1,429.16","1,429.16","12,665,194,936",Ethereum (ETH)
"Mar 9, 2023","1,534.03","1,544.11","1,423.26","1,438.66","1,438.66","9,457,897,583",Ethereum (ETH)
"Mar 8, 2023","1,561.98","1,568.18","1,534.09","1,534.09","1,534.09","7,130,327,525",Ethereum (ETH)
"Mar 7, 2023","1,567.42","1,579.16","1,543.13","1,561.93","1,561.93","6,854,058,349",Ethereum (ETH)
"Mar 6, 2023","1,564.38","1,579.46","1,557.36","1,567.40","1,567.40","5,245,153,345",Ethereum (ETH)
"Mar 5, 2023","1,567.18","1,584.21","1,559.95","1,564.47","1,564.47","5,020,886,238",Ethereum (ETH)
"Mar 4, 2023","1,569.28","1,575.64","1,551.74","1,566.92","1,566.92","4,389,045,367",Ethereum (ETH)
"Mar 3, 2023","1,647.56","1,648.48","1,552.45","1,569.17","1,569.17","9,922,240,199",Ethereum (ETH)
"Mar 2, 2023","1,663.55","1,672.05","1,622.60","1,647.32","1,647.32","7,080,950,926",Ethereum (ETH)
"Mar 1, 2023","1,606.04","1,663.43","1,601.55","1,663.43","1,663.43","7,701,847,224",Ethereum (ETH)
"Feb 28, 2023","1,634.50","1,644.44","1,602.43","1,605.90","1,605.90","6,323,676,957",Ethereum (ETH)
"Feb 27, 2023","1,640.76","1,662.58","1,615.39","1,634.33","1,634.33","7,239,824,677",Ethereum (ETH)
"Feb 26, 2023","1,594.76","1,645.27","1,590.39","1,640.82","1,640.82","5,727,967,432",Ethereum (ETH)
"Feb 25, 2023","1,608.66","1,608.87","1,567.63","1,594.91","1,594.91","5,657,686,235",Ethereum (ETH)
"Feb 24, 2023","1,650.90","1,661.09","1,583.15","1,608.37","1,608.37","8,909,129,423",Ethereum (ETH)
"Feb 23, 2023","1,643.30","1,674.60","1,632.57","1,651.07","1,651.07","9,013,236,167",Ethereum (ETH)
"Feb 22, 2023","1,658.14","1,664.00","1,604.80","1,643.23","1,643.23","9,189,387,004",Ethereum (ETH)
"Feb 21, 2023","1,702.80","1,714.29","1,642.40","1,658.04","1,658.04","8,721,608,198",Ethereum (ETH)
"Feb 20, 2023","1,682.34","1,716.49","1,659.30","1,702.68","1,702.68","7,703,604,237",Ethereum (ETH)
"Feb 19, 2023","1,691.68","1,718.95","1,673.91","1,681.44","1,681.44","6,959,144,003",Ethereum (ETH)
"Feb 18, 2023","1,694.74","1,705.31","1,683.67","1,691.82","1,691.82","5,491,437,195",Ethereum (ETH)
"Feb 17, 2023","1,640.28","1,716.78","1,636.17","1,694.78","1,694.78","9,802,443,159",Ethereum (ETH)
"Feb 16, 2023","1,673.87","1,732.80","1,638.15","1,640.07","1,640.07","12,704,861,676",Ethereum (ETH)
"Feb 15, 2023","1,556.77","1,674.29","1,545.69","1,673.75","1,673.75","10,015,035,156",Ethereum (ETH)
"Feb 14, 2023","1,506.99","1,562.03","1,497.19","1,556.88","1,556.88","9,249,575,045",Ethereum (ETH)
"Feb 13, 2023","1,514.92","1,524.73","1,470.02","1,507.17","1,507.17","9,363,855,114",Ethereum (ETH)
"Feb 12, 2023","1,539.78","1,545.55","1,501.46","1,515.03","1,515.03","5,319,698,775",Ethereum (ETH)
"Feb 11, 2023","1,514.94","1,541.33","1,510.15","1,539.93","1,539.93","5,064,007,416",Ethereum (ETH)
"Feb 10, 2023","1,546.60","1,553.33","1,504.83","1,514.87","1,514.87","8,397,387,897",Ethereum (ETH)
"Feb 9, 2023","1,651.08","1,655.23","1,537.18","1,546.44","1,546.44","10,524,969,124",Ethereum (ETH)
"Feb 8, 2023","1,671.91","1,688.53","1,635.27","1,650.72","1,650.72","7,806,089,579",Ethereum (ETH)
"Feb 7, 2023","1,616.01","1,673.80","1,614.86","1,672.00","1,672.00","8,030,277,434",Ethereum (ETH)
"Feb 6, 2023","1,631.65","1,653.72","1,611.32","1,616.25","1,616.25","6,919,871,886",Ethereum (ETH)
"Feb 5, 2023","1,667.17","1,671.77","1,616.39","1,631.65","1,631.65","6,926,696,531",Ethereum (ETH)
"Feb 4, 2023","1,664.47","1,690.10","1,648.19","1,667.06","1,667.06","5,843,302,512",Ethereum (ETH)
"Feb 3, 2023","1,642.90","1,670.70","1,634.22","1,664.75","1,664.75","8,169,519,805",Ethereum (ETH)
"Feb 2, 2023","1,641.37","1,704.46","1,641.32","1,643.24","1,643.24","10,558,081,069",Ethereum (ETH)
"Feb 1, 2023","1,586.49","1,644.73","1,566.86","1,641.79","1,641.79","8,116,969,489",Ethereum (ETH)
"Jan 31, 2023","1,567.42","1,598.52","1,563.80","1,586.54","1,586.54","6,585,191,019",Ethereum (ETH)
"Jan 30, 2023","1,646.15","1,646.65","1,546.66","1,567.33","1,567.33","9,180,418,120",Ethereum (ETH)
"Jan 29, 2023","1,572.63","1,653.72","1,568.98","1,646.16","1,646.16","8,801,292,300",Ethereum (ETH)
"Jan 28, 2023","1,598.13","1,604.70","1,565.39","1,572.44","1,572.44","5,803,653,357",Ethereum (ETH)
"Jan 27, 2023","1,603.08","1,617.00","1,565.24","1,598.16","1,598.16","8,124,465,373",Ethereum (ETH)
"Jan 26, 2023","1,611.08","1,626.20","1,586.60","1,603.11","1,603.11","8,395,315,241",Ethereum (ETH)
"Jan 25, 2023","1,556.81","1,632.24","1,530.80","1,611.71","1,611.71","10,598,973,448",Ethereum (ETH)
"Jan 24, 2023","1,627.85","1,639.72","1,551.39","1,556.60","1,556.60","8,180,274,691",Ethereum (ETH)
"Jan 23, 2023","1,628.55","1,641.22","1,607.90","1,628.25","1,628.25","8,264,507,375",Ethereum (ETH)
"Jan 22, 2023","1,627.37","1,658.02","1,612.09","1,628.38","1,628.38","7,517,988,734",Ethereum (ETH)
"Jan 21, 2023","1,659.71","1,674.18","1,626.81","1,627.12","1,627.12","8,859,250,310",Ethereum (ETH)
"Jan 20, 2023","1,552.37","1,659.89","1,544.92","1,659.75","1,659.75","8,528,894,754",Ethereum (ETH)
"Jan 19, 2023","1,515.25","1,557.97","1,514.38","1,552.56","1,552.56","6,432,638,856",Ethereum (ETH)
"Jan 18, 2023","1,567.70","1,602.11","1,509.42","1,515.51","1,515.51","10,354,880,595",Ethereum (ETH)
"Jan 17, 2023","1,577.11","1,594.00","1,553.34","1,567.85","1,567.85","7,599,462,786",Ethereum (ETH)
"Jan 16, 2023","1,552.52","1,594.04","1,529.57","1,576.83","1,576.83","8,454,485,431",Ethereum (ETH)
"Jan 15, 2023","1,550.73","1,556.95","1,520.89","1,552.48","1,552.48","6,774,614,499",Ethereum (ETH)
"Jan 14, 2023","1,451.43","1,563.74","1,450.99","1,550.71","1,550.71","15,444,626,014",Ethereum (ETH)
"Jan 13, 2023","1,417.95","1,461.67","1,404.02","1,451.61","1,451.61","7,684,148,212",Ethereum (ETH)
"Jan 12, 2023","1,405.35","1,432.28","1,378.42","1,417.94","1,417.94","12,230,193,038",Ethereum (ETH)
"Jan 11, 2023","1,336.49","1,387.93","1,323.58","1,387.93","1,387.93","6,314,904,311",Ethereum (ETH)
"Jan 10, 2023","1,321.40","1,342.76","1,318.53","1,336.59","1,336.59","5,830,173,253",Ethereum (ETH)
"Jan 9, 2023","1,287.45","1,342.14","1,286.68","1,321.54","1,321.54","7,990,438,824",Ethereum (ETH)
"Jan 8, 2023","1,264.18","1,287.36","1,260.23","1,287.36","1,287.36","3,495,088,905",Ethereum (ETH)
"Jan 7, 2023","1,269.42","1,270.60","1,262.27","1,264.27","1,264.27","2,565,213,548",Ethereum (ETH)
"Jan 6, 2023","1,250.46","1,273.22","1,240.95","1,269.38","1,269.38","4,977,252,792",Ethereum (ETH)
"Jan 5, 2023","1,256.48","1,258.57","1,245.17","1,250.44","1,250.44","4,001,786,456",Ethereum (ETH)
"Jan 4, 2023","1,214.72","1,264.81","1,213.17","1,256.53","1,256.53","6,404,416,893",Ethereum (ETH)
"Jan 3, 2023","1,214.74","1,219.10","1,207.49","1,214.78","1,214.78","3,392,972,131",Ethereum (ETH)
"Jan 2, 2023","1,201.10","1,219.86","1,195.21","1,214.66","1,214.66","3,765,758,498",Ethereum (ETH)
"Jan 1, 2023","1,196.71","1,203.48","1,192.89","1,200.96","1,200.96","2,399,674,550",Ethereum (ETH)
"Dec 31, 2022","1,199.36","1,205.09","1,194.20","1,196.77","1,196.77","3,018,513,333",Ethereum (ETH)
